,t_set,f_occ,t_i,V_g,t_e,leave,leave_fwb,t_set_default,f_occ_pred,t_e_air,hhv,gamma_s_deg,h_s_deg,theta_z_deg,I_th,I_bh,t_e_we
2023-01-23 14:00:00,20.0,1.0,20.179,0.0,3.192,0.0,0,20.0,1,2.103583597530694,11.59880870899124,31.570526073421465,13.905935279238475,76.09406472076152,69.15555555555555,3.1911111111111112,1.4549200000000155
2023-01-23 14:15:00,20.0,1.0,20.348,1.4176023,3.193,0.0,0,20.0,1,2.151371751222535,11.59880870899124,34.938858879295054,12.603978920999822,77.39602107900018,64.51555555555555,3.16,1.470940000000013
2023-01-23 14:30:00,20.0,1.0,20.483,1.5160172,3.314,0.0,0,20.0,1,2.1991836869958097,11.59880870899124,38.24105850888557,11.188518991077656,78.81148100892234,59.87555555555556,3.128888888888889,1.4869600000000105
2023-01-23 14:45:00,20.0,1.0,20.721,1.1483712,3.192,0.0,0,20.0,1,2.217416244879362,11.59880870899124,41.47701667449037,9.666466159386474,80.33353384061353,49.54666666666667,2.435555555555556,1.4838450000000163
2023-01-23 15:00:00,20.0,1.0,20.688,0.0,3.314,0.0,0,20.0,1,2.2346495892218314,11.59880870899124,44.64778942249895,8.04477312881599,81.95522687118401,39.217777777777776,1.7422222222222223,1.4807300000000223
2023-01-23 15:15:00,20.0,1.0,20.534,0.0,2.949,0.0,0,20.0,1,2.2502777192009256,11.59880870899124,47.75548240590178,6.3303560974554784,83.66964390254452,28.88888888888889,1.048888888888889,1.4776150000000283
2023-01-23 15:30:00,20.0,1.0,20.383,0.0,3.07,0.0,0,20.0,1,2.264141399274867,11.59880870899124,50.80313437166408,4.530032922709793,85.4699670772902,18.56,0.3555555555555555,1.4745000000000346
2023-01-23 15:45:00,20.0,1.0,20.247,0.0,3.07,0.0,0,20.0,1,2.261901000919877,11.59880870899124,53.79460621401161,2.650477370144955,87.34952262985504,13.973333333333333,0.2666666666666666,1.4572600000000335
2023-01-23 16:00:00,20.0,1.0,20.111,0.0,2.949,0.0,0,20.0,1,2.258748576248512,11.59880870899124,56.73448109456359,0.6981882846845053,89.3018117153155,9.386666666666668,0.1777777777777777,1.4400200000000325
2023-01-23 16:15:00,15.0,0.0,19.942,0.0,2.948,0.0,0,15.0,0,2.254655228615594,11.59880870899124,59.62797945547089,0.0,91.3205277751773,4.800000000000001,0.0888888888888889,1.4227800000000317
2023-01-23 16:30:00,15.0,0.0,19.823,0.0,2.826,0.0,0,15.0,0,2.249575854046907,11.59880870899124,62.48089136363818,0.0,93.39956199282524,0.2133333333333333,0.0,1.4055400000000304
2023-01-23 16:45:00,15.0,0.0,19.705,0.0,2.826,0.0,0,15.0,0,2.2636509392927326,11.59880870899124,65.29952756489924,0.0,95.53299832932348,0.16,0.0,1.4213475000000244
2023-01-23 17:00:00,15.0,0.0,19.569,0.0,2.826,0.0,0,15.0,0,2.2767010479489387,11.59880870899124,68.09068989012434,0.0,97.71509945745824,0.1066666666666666,0.0,1.4371550000000184
2023-01-23 17:15:00,15.0,0.0,19.468,0.0,2.948,0.0,0,15.0,0,2.2893863506580088,11.59880870899124,70.86166120439627,0.0,99.94028466529788,0.0533333333333333,0.0,1.4529625000000124
2023-01-23 17:30:00,15.0,0.0,19.366,0.0,2.949,0.0,0,15.0,0,2.30179918090481,11.59880870899124,73.62021487342177,0.0,102.20310050765738,0.0,0.0,1.4687700000000063
2023-01-23 17:45:00,15.0,0.0,19.298,0.0,3.009,0.0,0,15.0,0,2.274018436474838,11.59880870899124,76.37464367981195,0.0,104.4981846633887,0.0,0.0,1.4277275000000174
2023-01-23 18:00:00,15.0,0.0,19.213,0.0,2.826,0.0,0,15.0,0,2.245626842963889,11.59880870899124,79.1338081945988,0.0,106.82022311909452,0.0,0.0,1.3866850000000284
2023-01-23 18:15:00,15.0,0.0,19.129,0.0,2.826,0.0,0,15.0,0,2.216604620526996,11.59880870899124,81.90720473237133,0.0,109.16390045065712,0.0,0.0,1.3456425000000394
2023-01-23 18:30:00,15.0,0.0,19.056,0.0,2.826,0.0,0,15.0,0,2.186896528133187,11.59880870899124,84.70505311878415,0.0,111.52384261333384,0.0,0.0,1.3046000000000504
2023-01-23 18:45:00,15.0,0.0,18.993,0.0,2.939,0.0,0,15.0,0,2.1856040041037024,11.59880870899124,87.53840448676664,0.0,113.89455127865163,0.0,0.0,1.30407500000004
2023-01-23 19:00:00,15.0,0.0,18.875,0.0,2.887,0.0,0,15.0,0,2.183461063063472,11.59880870899124,90.41926906818436,0.0,116.27032837224552,0.0,0.0,1.3035500000000295
2023-01-23 19:15:00,15.0,0.0,18.841,0.0,2.705,0.0,0,15.0,0,2.180468090149024,11.59880870899124,93.36076328150826,0.0,118.64518907779042,0.0,0.0,1.3030250000000194
2023-01-23 19:30:00,15.0,0.0,18.757,0.0,2.703,0.0,0,15.0,0,2.176673468191912,11.59880870899124,96.3772740657781,0.0,121.01276119703884,0.0,0.0,1.302500000000009
2023-01-23 19:45:00,15.0,0.0,18.689,0.0,2.703,0.0,0,15.0,0,2.096141705640384,11.59880870899124,99.48463597825857,0.0,123.36616843621287,0.0,0.0,1.211867500000011
2023-01-23 20:00:00,15.0,0.0,18.622,0.0,2.585,0.0,0,15.0,0,2.014499392623309,11.59880870899124,102.70031247298564,0.0,125.697895005728,0.0,0.0,1.1212350000000129
2023-01-23 20:15:00,15.0,0.0,18.587,0.0,2.583,0.0,0,15.0,0,1.931872868717206,11.59880870899124,106.04356617586237,0.0,127.99962901880048,0.0,0.0,1.0306025000000147
2023-01-23 20:30:00,15.0,0.0,18.519,0.0,2.583,0.0,0,15.0,0,1.8484025896951524,11.59880870899124,109.53559273829713,0.0,130.2620828034204,0.0,0.0,0.9399700000000166
2023-01-23 20:45:00,15.0,0.0,18.486,0.0,2.583,0.0,0,15.0,0,1.827650623448821,11.59880870899124,113.19957757383656,0.0,132.4747898043004,0.0,0.0,0.8704525000000132
2023-01-23 21:00:00,15.0,0.0,18.418,0.0,2.461,0.0,0,15.0,0,1.8074079418446367,11.59880870899124,117.06061296775852,0.0,134.62588086778152,0.0,0.0,0.8009350000000097
2023-01-23 21:15:00,15.0,0.0,18.35,0.0,2.339,0.0,0,15.0,0,1.787526860890054,11.59880870899124,121.14538372927176,0.0,136.70184826709513,0.0,0.0,0.7314175000000063
2023-01-23 21:30:00,15.0,0.0,18.299,0.0,2.339,0.0,0,15.0,0,1.767884242540523,11.59880870899124,125.48149368041533,0.0,138.68731499756504,0.0,0.0,0.6619000000000028
2023-01-23 21:45:00,15.0,0.0,18.282,0.0,2.464,0.0,0,15.0,0,1.6970178386393495,11.59880870899124,130.09626841499278,0.0,140.56484088811163,0.0,0.0,0.5654625000000095
2023-01-23 22:00:00,15.0,0.0,18.214,0.0,2.464,0.0,0,15.0,0,1.6255226378376617,11.59880870899124,135.01484647611815,0.0,142.31481666065702,0.0,0.0,0.4690250000000162
2023-01-23 22:15:00,15.0,0.0,18.163,0.0,2.464,0.0,0,15.0,0,1.5533837270292457,11.59880870899124,140.25739028954237,0.0,143.9155211345943,0.0,0.0,0.3725875000000229
2023-01-23 22:30:00,15.0,0.0,18.113,0.0,2.464,0.0,0,15.0,0,1.4807693021862702,11.59880870899124,145.8353556807742,0.0,145.34344019881758,0.0,0.0,0.2761500000000296
2023-01-23 22:45:00,15.0,0.0,18.08,0.0,2.461,0.0,0,15.0,0,1.4572171076377711,11.59880870899124,151.74700794253204,0.0,146.5739571083308,0.0,0.0,0.2612275000000323
2023-01-23 23:00:00,15.0,0.0,18.046,0.0,2.34,0.0,0,15.0,0,1.4328359931117216,11.59906248360917,157.97278850831606,0.0,147.58250247549128,0.0,0.0,0.246305000000035
2023-01-23 23:15:00,15.0,0.0,18.011,0.0,2.401,0.0,0,15.0,0,1.407653197612281,11.59906248360917,164.4716485953642,0.0,148.34617670841564,0.0,0.0,0.2313825000000378
2023-01-23 23:30:00,15.0,0.0,17.943,0.0,2.463,0.0,0,15.0,0,1.3817409048633458,11.59906248360917,171.17984039086392,0.0,148.8457185995608,0.0,0.0,0.2164600000000405
2023-01-23 23:45:00,15.0,0.0,17.909,0.0,2.464,0.0,0,15.0,0,1.3822504897310044,11.59906248360917,178.01352485793885,0.0,149.06751954324295,0.0,0.0,0.2527750000000424
2023-01-24 00:00:00,15.0,0.0,17.892,0.0,2.34,0.0,0,15.0,0,1.383877856273552,11.59906248360917,-175.1243521833623,0.0,149.00525090107652,0.0,0.0,0.2890900000000442
2023-01-24 00:15:00,15.0,0.0,17.842,0.0,2.464,0.0,0,15.0,0,1.38660338904181,11.59906248360917,-168.3339675751347,0.0,148.66067919470262,0.0,0.0,0.3254050000000461
2023-01-24 00:30:00,15.0,0.0,17.808,0.0,2.342,0.0,0,15.0,0,1.390441274620695,11.59906248360917,-161.70772368777315,0.0,148.04343348010994,0.0,0.0,0.361720000000048
2023-01-24 00:45:00,15.0,0.0,17.774,0.0,2.34,0.0,0,15.0,0,1.394833762428916,11.59906248360917,-155.32132339507748,0.0,147.16979366435228,0.0,0.0,0.3890950000000401
2023-01-24 01:00:00,15.0,0.0,17.74,0.0,2.463,0.0,0,15.0,0,1.4000804023046367,11.59906248360917,-149.22871621113748,0.0,146.06083857306152,0.0,0.0,0.4164700000000323
2023-01-24 01:15:00,15.0,0.0,17.707,0.0,2.22,0.0,0,15.0,0,1.4058420460806025,11.59906248360917,-143.46127749063888,0.0,144.74040423578006,0.0,0.0,0.4438450000000244
2023-01-24 01:30:00,15.0,0.0,17.638,0.0,2.28,0.0,0,15.0,0,1.4130964684394098,11.59906248360917,-138.03027668842375,0.0,143.23323921065807,0.0,0.0,0.4712200000000166
2023-01-24 01:45:00,15.0,0.0,17.639,0.0,2.34,0.0,0,15.0,0,1.4393121038631778,11.59906248360917,-132.93113251232072,0.0,141.56358138880506,0.0,0.0,0.5242275000000234
2023-01-24 02:00:00,15.0,0.0,17.571,0.0,2.22,0.0,0,15.0,0,1.4664181338554472,11.59906248360917,-128.1480879978299,0.0,139.75421508062357,0.0,0.0,0.5772350000000301
2023-01-24 02:15:00,15.0,0.0,17.571,0.0,2.34,0.0,0,15.0,0,1.4944432999110924,11.59906248360917,-123.6584128952391,0.0,137.82595497341885,0.0,0.0,0.6302425000000369
2023-01-24 02:30:00,15.0,0.0,17.537,0.0,2.217,0.0,0,15.0,0,1.523276375580076,11.59906248360917,-119.43572939242242,0.0,135.79745397548294,0.0,0.0,0.6832500000000437
2023-01-24 02:45:00,15.0,0.0,17.503,0.0,2.34,0.0,0,15.0,0,1.4828985434970527,11.59906248360917,-115.45240187254475,0.0,133.6852275355864,0.0,0.0,0.6280125000000396
2023-01-24 03:00:00,15.0,0.0,17.469,0.0,2.34,0.0,0,15.0,0,1.4415420038811368,11.59906248360917,-111.68111297205677,0.0,131.50380535463145,0.0,0.0,0.5727750000000356
2023-01-24 03:15:00,15.0,0.0,17.435,0.0,2.218,0.0,0,15.0,0,1.3984788615040384,11.59906248360917,-108.09581073305412,0.0,129.26594610369978,0.0,0.0,0.5175375000000315
2023-01-24 03:30:00,15.0,0.0,17.401,0.0,2.342,0.0,0,15.0,0,1.3540160383623103,11.59906248360917,-104.67220770655528,0.0,126.98287320676462,0.0,0.0,0.4623000000000274
2023-01-24 03:45:00,20.0,0.0,17.367,0.0,2.22,0.0,0,15.0,0,1.3456650738551217,11.59906248360917,-101.38798108633516,0.0,124.66450689594228,0.0,0.0,0.4573875000000242
2023-01-24 04:00:00,20.0,0.0,17.469,1.1542984,2.218,0.0,0,15.0,0,1.3388077642377425,11.59906248360917,-98.222785379502,0.0,122.31967951826812,0.0,0.0,0.452475000000021
2023-01-24 04:15:00,20.0,0.0,17.773,1.6058946,2.1,0.0,0,15.0,0,1.3325921558139304,11.59906248360917,-95.1581557629493,0.0,119.95632852236318,0.0,0.0,0.4475625000000178
2023-01-24 04:30:00,20.0,0.0,18.146,1.6164361,2.098,0.0,0,15.0,0,1.3272735583870363,11.59906248360917,-92.17735425880416,0.0,117.5816659261768,0.0,0.0,0.4426500000000146
2023-01-24 04:45:00,20.0,0.0,18.519,1.5925317,2.218,0.0,0,15.0,0,1.308805685951841,11.59906248360917,-89.26519206073495,0.0,115.20232541602417,0.0,0.0,0.4153975000000116
2023-01-24 05:00:00,20.0,0.0,18.841,1.710104,2.217,0.0,0,15.0,0,1.2903187326332617,11.59906248360917,-86.40784844529425,0.0,112.8244893227475,0.0,0.0,0.3881450000000086
2023-01-24 05:15:00,20.0,0.0,18.961,1.8110392,2.34,0.0,0,15.0,0,1.2714853035196545,11.59906248360917,-83.59269820712025,0.0,110.45399808124328,0.0,0.0,0.3608925000000056
2023-01-24 05:30:00,20.0,1.0,19.18,1.7178133,2.096,0.0,0,20.0,1,1.252547063800372,11.59906248360917,-80.80815416429978,0.0,108.09644473326526,0.0,0.0,0.3336400000000026
2023-01-24 05:45:00,20.0,1.0,19.485,1.6130587,2.096,0.0,0,20.0,1,1.1965719985674652,11.59906248360917,-78.04352799229437,0.0,105.75725677832884,0.0,0.0,0.25719500000001
2023-01-24 06:00:00,20.0,1.0,19.604,1.3264376,2.096,0.0,0,20.0,1,1.1405362846880525,11.59906248360917,-75.2889107437838,0.0,103.44176732743168,0.0,0.0,0.1807500000000175
2023-01-24 06:15:00,20.0,1.0,19.553,0.90024453,2.217,0.0,0,20.0,1,1.0845296641789577,11.59906248360917,-72.53507340122566,0.0,101.15527713027164,0.0,0.0,0.1043050000000249
2023-01-24 06:30:00,20.0,1.0,19.62,1.239629,2.096,0.0,0,20.0,1,1.0286806692709245,11.59906248360917,-69.77338735398588,0.0,98.9031086589202,0.0,0.0,0.0278600000000324
2023-01-24 06:45:00,20.0,1.0,19.892,1.3423972,2.277,0.0,0,20.0,1,1.015232825501294,11.59906248360917,-66.99576456785195,0.0,96.69065305158252,1.7155555555555555,0.5422222222222223,0.0142450000000309
2023-01-24 07:00:00,20.0,1.0,20.281,1.3123064,2.28,0.0,0,20.0,1,1.0020273373681527,11.59906248360917,-64.1946172698909,0.0,94.52341035250932,3.431111111111111,1.0844444444444443,0.0006300000000294
2023-01-24 07:15:00,20.0,1.0,20.264,1.2294747,2.217,0.0,0,20.0,1,0.9891462502386296,11.59906248360917,-61.36283709872789,0.0,92.40702312749868,5.1466666666666665,1.626666666666667,-0.012984999999972
2023-01-24 07:30:00,20.0,1.0,20.315,1.0468851,2.217,0.0,0,20.0,1,0.9766834835910808,11.59906248360917,-58.49379378834662,0.0,90.3473031881728,6.862222222222222,2.168888888888889,-0.0265999999999735
2023-01-24 07:45:00,20.0,1.0,20.382,1.0474521,2.279,0.0,0,20.0,1,1.0076820421253203,11.59906248360917,-55.58135349419466,1.6497491757505711,88.35025082424943,21.880000000000003,10.08,0.0362075000000317
2023-01-24 08:00:00,20.0,1.0,20.449,1.1439775,2.34,0.0,0,20.0,1,1.0413871304070068,11.59906248360917,-52.61991677068425,3.5779343717813106,86.42206562821869,36.897777777777776,17.99111111111111,0.0990150000000369
2023-01-24 08:15:00,20.0,1.0,20.518,1.0181372,2.279,0.0,0,20.0,1,1.0794016969063334,11.59906248360917,-49.604475907998726,5.430852285005855,84.56914771499414,51.91555555555556,25.90222222222222,0.1618225000000421
2023-01-24 08:30:00,20.0,1.0,20.416,0.0,2.463,0.0,0,20.0,1,1.1202996329584989,11.59906248360917,-46.53069077533145,7.201912087430998,82.798087912569,66.93333333333334,33.81333333333333,0.2246300000000474
2023-01-24 08:45:00,20.0,1.0,20.383,0.0,2.463,0.0,0,20.0,1,1.214283528849488,11.59906248360917,-43.39498144808319,8.884354639810013,81.11564536018999,90.78666666666666,48.45777777777778,0.3496300000000474
2023-01-24 09:00:00,20.0,1.0,20.213,0.0,2.339,0.0,0,20.0,1,1.3130842378209513,11.59906248360917,-40.19463468969635,10.471289060825685,79.52871093917432,114.64,63.102222222222224,0.4746300000000474
2023-01-24 09:15:00,20.0,1.0,20.281,1.2328835,2.464,0.0,0,20.0,1,1.4172509269605833,11.59906248360917,-36.92791982319818,11.95574487401896,78.04425512598104,138.49333333333334,77.74666666666667,0.5996300000000474
2023-01-24 09:30:00,20.0,1.0,20.468,1.519346,2.279,0.0,0,20.0,1,1.527770396006451,11.59906248360917,-33.59420772946962,13.330740753096803,76.6692592469032,162.34666666666666,92.39111111111112,0.7246300000000474
2023-01-24 09:45:00,20.0,1.0,20.518,1.3737445,2.34,0.0,0,20.0,1,1.605297767891803,11.59906248360917,-30.19408479280976,14.589370229461068,75.41062977053893,176.79555555555555,101.75111111111111,0.7989725000000476
2023-01-24 10:00:00,20.0,1.0,20.4,0.0,2.34,0.0,0,20.0,1,1.6866051428526616,11.59906248360917,-26.729451815732183,15.72490378018911,74.27509621981089,191.24444444444444,111.11111111111111,0.8733150000000478
2023-01-24 10:15:00,20.0,1.0,20.315,0.0,2.887,0.0,0,20.0,1,1.7713793474335395,11.59906248360917,-23.20359656924961,16.730905494242876,73.26909450575712,205.69333333333333,120.47111111111111,0.947657500000048
2023-01-24 10:30:00,20.0,1.0,20.282,0.0,2.891,0.0,0,20.0,1,1.8606349046460824,11.59906248360917,-19.62122811948459,17.601361083434355,72.39863891656564,220.14222222222224,129.8311111111111,1.0220000000000482
2023-01-24 10:45:00,20.0,1.0,20.281,0.7173055,2.585,0.0,0,20.0,1,1.9375356978112703,11.59906248360917,-15.988461763394454,18.33081248727828,71.66918751272172,231.56444444444443,138.28,1.0700000000000358
2023-01-24 11:00:00,20.0,1.0,20.383,1.5723896,2.951,0.0,0,20.0,1,2.01609798903407,11.59906248360917,-12.312745611254972,18.91449290108196,71.08550709891804,242.98666666666668,146.7288888888889,1.1180000000000234
2023-01-24 11:15:00,20.0,1.0,20.518,1.5247612,2.767,0.0,0,20.0,1,2.09701995925902,11.59906248360917,-8.602723665999287,19.34845496047324,70.65154503952677,254.4088888888889,155.17777777777778,1.166000000000011
2023-01-24 11:30:00,20.0,1.0,20.789,0.9376456,2.769,0.0,0,20.0,1,2.180192058261777,11.59906248360917,-4.868035468517408,19.62968427595364,70.37031572404636,265.8311111111111,163.6266666666667,1.2139999999999986
2023-01-24 11:45:00,20.0,1.0,20.704,0.0,2.887,0.0,0,20.0,1,2.259454429870839,11.59906248360917,-1.1190584647386892,19.756190718288323,70.24380928171168,266.7911111111111,167.24,1.24748000000001
2023-01-24 12:00:00,20.0,1.0,20.62,0.0,2.645,0.0,0,20.0,1,2.3372453112454,11.59906248360917,2.633394627295456,19.72707090451756,70.27292909548244,267.7511111111111,170.85333333333335,1.2809600000000216
2023-01-24 12:15:00,20.0,1.0,20.484,0.0,2.705,0.0,0,20.0,1,2.4133759375635457,11.59906248360917,6.378405995980158,19.542537184281784,70.45746281571822,268.7111111111111,174.46666666666667,1.3144400000000331
2023-01-24 12:30:00,20.0,1.0,20.349,0.0,2.827,0.0,0,20.0,1,2.487727228380419,11.59906248360917,10.105289691906652,19.203910888601456,70.79608911139854,269.6711111111111,178.08,1.3479200000000446
2023-01-24 12:45:00,20.0,1.0,20.214,0.0,2.827,0.0,0,20.0,1,2.543661960226244,11.59906248360917,13.80391376113425,18.71358036758926,71.28641963241074,265.4133333333333,179.63111111111112,1.3523150000000328
2023-01-24 13:00:00,20.0,1.0,20.18,0.70826995,2.708,0.0,0,20.0,1,2.5976251291485686,11.59906248360917,17.46498776728706,18.07492703638073,71.92507296361927,261.1555555555556,181.1822222222222,1.356710000000021
2023-01-24 13:15:00,20.0,1.0,20.35,1.5340579,2.952,0.0,0,20.0,1,2.64908201651486,11.59906248360917,21.08030002160246,17.29222491142403,72.70777508857597,256.8977777777778,182.7333333333333,1.3611050000000091
2023-01-24 13:30:00,20.0,1.0,20.519,1.5823588,2.769,0.0,0,20.0,1,2.6978333580568035,11.59906248360917,24.64289448829534,16.370520682168177,73.62947931783182,252.64,184.28444444444443,1.3654999999999973
2023-01-24 13:45:00,20.0,1.0,20.687,0.94166434,2.586,0.0,0,20.0,1,2.7150164481782526,11.59906248360917,28.147183552947208,15.315502092347955,74.68449790765204,225.3244444444444,156.61777777777775,1.3189624999999978
2023-01-24 14:00:00,20.0,1.0,20.62,0.0,2.707,0.0,0,20.0,1,2.727980076728772,11.59906248360917,31.58899868598348,14.133362313971162,75.86663768602884,198.0088888888889,128.95111111111112,1.2724249999999984
2023-01-24 14:15:00,20.0,1.0,20.484,0.0,2.585,0.0,0,20.0,1,2.7358670153876523,11.59906248360917,34.96558576835688,12.830667222330234,77.16933277766977,170.69333333333333,101.28444444444445,1.225887499999999
2023-01-24 14:30:00,20.0,1.0,20.282,0.0,2.648,0.0,0,20.0,1,2.7376730612469022,11.59906248360917,38.27555506035741,11.414231234590204,78.5857687654098,143.37777777777777,73.61777777777777,1.1793499999999997
2023-01-24 14:45:00,20.0,1.0,20.213,0.17478067,2.585,0.0,0,20.0,1,2.681384910605861,11.59906248360917,41.51879740601378,9.891005893235956,80.10899410676404,120.97333333333331,61.99111111111111,1.06371750000001
2023-01-24 15:00:00,20.0,1.0,20.451,1.6018701,2.34,0.0,0,20.0,1,2.616670407727627,11.59906248360917,44.69637845764095,8.267983872219759,81.73201612778024,98.56888888888888,50.364444444444445,0.9480850000000204
2023-01-24 15:15:00,20.0,1.0,20.62,1.4939034,2.218,0.0,0,20.0,1,2.5435274378966,11.59906248360917,47.810421820078034,6.552119720617171,83.44788027938283,76.16444444444443,38.73777777777778,0.8324525000000307
2023-01-24 15:30:00,20.0,1.0,20.687,0.0,2.096,0.0,0,20.0,1,2.464439307792804,11.59906248360917,50.86399044863369,4.75026753717512,85.24973246282488,53.76,27.11111111111111,0.7168200000000411
2023-01-24 15:45:00,20.0,1.0,20.62,0.0,2.036,0.0,0,20.0,1,2.433129905600171,11.59906248360917,53.86097375766508,2.8691349330850784,87.13086506691492,40.48,20.346666666666668,0.6876450000000318
2023-01-24 16:00:00,20.0,1.0,20.45,0.0,2.035,0.0,0,20.0,1,2.397921497380465,11.59906248360917,56.80598600171506,0.915252088151874,89.08474791184813,27.2,13.582222222222224,0.6584700000000225
2023-01-24 16:15:00,15.0,0.0,20.315,0.0,1.854,0.0,0,15.0,0,2.3595077190676816,11.59906248360917,59.704279778538286,0.0,91.10504559358635,13.920000000000002,6.817777777777778,0.6292950000000133
2023-01-24 16:30:00,15.0,0.0,20.18,0.0,2.34,0.0,0,15.0,0,2.318734327880986,11.59906248360917,62.56167708600319,0.0,93.18562281490178,0.64,0.0533333333333333,0.600120000000004
2023-01-24 16:45:00,15.0,0.0,20.043,0.0,1.914,0.0,0,15.0,0,2.248156355157277,11.59906248360917,65.38451928437863,0.0,95.32053922388356,0.48,0.04,0.5149775000000147
2023-01-24 17:00:00,15.0,0.0,19.977,0.0,1.852,0.0,0,15.0,0,2.1776035569239167,11.59906248360917,68.17963656432903,0.0,97.50403510381727,0.32,0.0266666666666666,0.4298350000000255
2023-01-24 17:15:00,15.0,0.0,19.876,0.0,1.976,0.0,0,15.0,0,2.1058270642285675,11.59906248360917,70.95433706051539,0.0,99.7305090074466,0.16,0.0133333333333333,0.3446925000000362
2023-01-24 17:30:00,15.0,0.0,19.74,0.0,1.976,0.0,0,15.0,0,2.03402124055119,11.59906248360917,73.71641552713056,0.0,101.9944881320063,0.0,0.0,0.259550000000047
2023-01-24 17:45:00,15.0,0.0,19.689,0.0,2.036,0.0,0,15.0,0,1.9258122255817365,11.59906248360917,76.47418144476697,0.0,104.29059190820269,0.0,0.0,0.106012500000034
2023-01-24 18:00:00,15.0,0.0,19.571,0.0,2.036,0.0,0,15.0,0,1.819109026671964,11.59906248360917,79.23650649486704,0.0,106.6134889374172,0.0,0.0,-0.0475249999999789
2023-01-24 18:15:00,15.0,0.0,19.502,0.0,1.976,0.0,0,15.0,0,1.714134215859866,11.59906248360917,82.01289145345109,0.0,108.95784706207358,0.0,0.0,-0.2010624999999919
2023-01-24 18:30:00,15.0,0.0,19.469,0.0,2.16,0.0,0,15.0,0,1.6109323660132162,11.59906248360917,84.81355264605916,0.0,111.31827599514943,0.0,0.0,-0.3546000000000049
2023-01-24 18:45:00,15.0,0.0,19.401,0.0,1.976,0.0,0,15.0,0,1.62889681367593,11.59906248360917,87.64952807994841,0.0,113.68926156594368,0.0,0.0,-0.2910299999999921
2023-01-24 19:00:00,15.0,0.0,19.316,0.0,1.978,0.0,0,15.0,0,1.6483914636988286,11.59906248360917,90.5328031033146,0.0,116.06509026129116,0.0,0.0,-0.2274599999999793
2023-01-24 19:15:00,15.0,0.0,19.232,0.0,2.096,0.0,0,15.0,0,1.6694748426802584,11.59906248360917,93.47645475630549,0.0,118.43976236178452,0.0,0.0,-0.1638899999999665
2023-01-24 19:30:00,15.0,0.0,19.164,0.0,1.916,0.0,0,15.0,0,1.6921612583549903,11.59906248360917,96.4948126100623,0.0,120.80689161045838,0.0,0.0,-0.1003199999999537
2023-01-24 19:45:00,15.0,0.0,19.096,0.0,1.855,0.0,0,15.0,0,1.6388663113993165,11.59906248360917,99.6036314462748,0.0,123.1595890495019,0.0,0.0,-0.1305649999999616
2023-01-24 20:00:00,15.0,0.0,19.028,0.0,2.036,0.0,0,15.0,0,1.5844435261678318,11.59906248360917,102.82026703815686,0.0,125.4903285002215,0.0,0.0,-0.1608099999999694
2023-01-24 20:15:00,15.0,0.0,18.995,0.0,1.976,0.0,0,15.0,0,1.5289245932621125,11.59906248360917,106.16383974364813,0.0,127.79079128827638,0.0,0.0,-0.1910549999999773
2023-01-24 20:30:00,15.0,0.0,18.927,0.0,1.855,0.0,0,15.0,0,1.4724011748457468,11.59906248360917,109.65536052136146,0.0,130.05168847641605,0.0,0.0,-0.2212999999999851
2023-01-24 20:45:00,15.0,0.0,18.859,0.0,2.096,0.0,0,15.0,0,1.3643730181304037,11.59906248360917,113.31777898191534,0.0,132.2625604577588,0.0,0.0,-0.3825499999999806
2023-01-24 21:00:00,15.0,0.0,18.842,0.0,1.855,0.0,0,15.0,0,1.2564797572162385,11.59906248360917,117.1758917947818,0.0,134.41155689172896,0.0,0.0,-0.5437999999999761
2023-01-24 21:15:00,15.0,0.0,18.791,0.0,1.732,0.0,0,15.0,0,1.14909615239711,11.59906248360917,121.25602134235494,0.0,136.4852054998764,0.0,0.0,-0.7050499999999715
2023-01-24 21:30:00,15.0,0.0,18.724,0.0,1.732,0.0,0,15.0,0,1.0425097939840895,11.59906248360917,125.58534003103355,0.0,138.46818729414747,0.0,0.0,-0.866299999999967
2023-01-24 21:45:00,15.0,0.0,18.69,0.0,2.038,0.0,0,15.0,0,1.0155669532094187,11.59906248360917,130.19068074879834,0.0,140.3431495525139,0.0,0.0,-0.8850999999999658
2023-01-24 22:00:00,15.0,0.0,18.622,0.0,1.672,0.0,0,15.0,0,0.9890010851141124,11.59906248360917,135.09665291174986,0.0,142.09060692228957,0.0,0.0,-0.9038999999999646
2023-01-24 22:15:00,15.0,0.0,18.621,0.0,1.732,0.0,0,15.0,0,0.9627808696812568,11.59906248360917,140.32290435395709,0.0,143.68900426339886,0.0,0.0,-0.9226999999999634
2023-01-24 22:30:00,15.0,0.0,18.554,0.0,1.733,0.0,0,15.0,0,0.9368301216284836,11.59906248360917,145.88047580550514,0.0,145.11503716953553,0.0,0.0,-0.9414999999999624
2023-01-24 22:45:00,15.0,0.0,18.486,0.0,1.732,0.0,0,15.0,0,0.9246160994020998,11.59906248360917,151.76743706591608,0.0,146.34433600725822,0.0,0.0,-0.9012174999999728
2023-01-24 23:00:00,15.0,0.0,18.487,0.0,1.549,0.0,0,15.0,0,0.9129774239050608,11.599316761653665,157.96439458046927,0.0,147.35259794949417,0.0,0.0,-0.8609349999999836
2023-01-24 23:15:00,15.0,0.0,18.419,0.0,1.369,0.0,0,15.0,0,0.9013580642756412,11.599316761653665,164.4309493267471,0.0,148.1171777072687,0.0,0.0,-0.8206524999999942
